fecha,hora,puerto,mmsi,nombre,distancia_m,zona
2026-09-05,18:00:15,Axion San Lorenzo,538009801,HELIOS,157.5,Rosario
2026-09-05,18:00:15,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.9,Rosario
2026-09-05,18:00:15,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.7,Rosario
2026-09-05,18:00:15,Puerto Villa Constitución Unidad II,701006679,,79.5,Rosario
2026-09-05,18:00:15,Cofco S.A.,701006396,VB RECOLETA,220.8,Rosario
2026-09-05,18:00:15,Cargill S.A. Punta Alvear,538011430,SOFIA,111.3,Rosario
2026-09-05,18:00:15,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,101.2,Rosario
2026-09-05,18:00:15,Carboclor S.A.,215622000,TAXIDIARA,111.0,DelGuazu
2026-09-05,18:00:15,Siderca S.A.,636019109,JY LAKE,375.4,DelGuazu
2026-09-05,18:00:15,Terminal Zarate S.A.,636025521,ITHACA,133.6,DelGuazu
2026-09-05,18:00:15,R.h.a.s.a. - Pobater,701006513,AMANCAY,158.5,DelGuazu
2026-09-05,18:00:15,Terminal Zarate S.A.,755138000,INCANSABLE,66.5,DelGuazu
2026-09-05,18:00:15,Maripasa S.A.,755201178,NUAR B.,189.3,DelGuazu
2026-09-05,18:00:15,Maripasa S.A.,701006643,DON RAXYZ,213.4,DelGuazu
2026-09-05,18:00:15,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,446.9,DelGuazu
2026-09-05,18:00:15,Terminal Zarate S.A.,755138000,,63.3,Braga
2026-09-05,18:00:15,Esso S.a.p.a.,701007053,,169.7,Braga
2026-09-05,18:00:15,Maripasa S.A.,701006643,,212.9,Braga
2026-09-05,18:00:15,Puerto Buenos Aires,352004466,ASTURIANO III,340.4,Braga
2026-09-05,18:00:15,Maripasa S.A.,755201178,,188.6,Braga
2026-09-05,18:00:15,Puerto Buenos Aires,755043000,AVA PAYAGUA,204.1,Braga
2026-09-05,18:00:15,Puerto Barranqueras,701006277,,460.3,BellaVista
2026-09-05,18:10:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.1,SanLorenzo
2026-09-05,18:10:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.9,SanLorenzo
2026-09-05,18:10:10,Cofco Internacional Argentina S.A.,563169800,RUBY,148.1,SanLorenzo
2026-09-05,18:10:10,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,155.8,SanLorenzo
2026-09-05,18:10:10,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,128.9,SanLorenzo
2026-09-05,18:10:10,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,327.5,SanLorenzo
2026-09-05,18:10:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.8,SanLorenzo
2026-09-05,18:10:10,Cofco S.A.,636024698,MC CALYPSO,146.1,SanLorenzo
2026-09-05,18:10:10,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,289.3,SanLorenzo
2026-09-05,18:10:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.6,SanLorenzo
2026-09-05,18:10:10,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,162.7,SanLorenzo
2026-09-05,18:10:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,192.4,SanLorenzo
2026-09-05,18:10:10,Terminal Chacabuco YPF,701001057,VALENTINA H,130.1,SanLorenzo
2026-09-05,18:10:10,Terminal Chacabuco YPF,701001307,MAX DREAM,98.3,SanLorenzo
2026-09-05,18:10:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.3,SanLorenzo
2026-09-05,18:10:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,186.5,SanLorenzo
2026-09-05,18:10:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,,215.2,SanLorenzo
2026-09-05,18:10:10,Molinos Rí­o De La Plata,256672000,ARIETTA,377.0,SanLorenzo
2026-09-05,18:10:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,108.0,SanLorenzo
2026-09-05,18:10:10,Axion San Lorenzo,538009801,HELIOS,155.7,SanLorenzo
2026-09-05,18:10:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.6,SanLorenzo
2026-09-05,18:10:10,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,93.7,SanLorenzo
2026-09-05,18:10:10,Puerto Diamante,701006803,ANTONIO PUGLIESE,452.2,SanLorenzo
2026-09-05,18:10:10,Cargill S.A. Punta Alvear,538011430,SOFIA,111.7,SanLorenzo
2026-09-05,18:10:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.1,SanLorenzo
2026-09-05,18:10:10,Cofco S.A.,636024698,,146.4,Rosario
2026-09-05,18:10:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.9,Rosario
2026-09-05,18:10:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.8,Rosario
2026-09-05,18:10:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.6,Rosario
2026-09-05,18:10:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,192.4,Rosario
2026-09-05,18:10:10,Puerto Villa Constitución Unidad II,701006679,,77.2,Rosario
2026-09-05,18:10:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.3,Rosario
2026-09-05,18:10:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,186.5,Rosario
2026-09-05,18:10:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,215.2,Rosario
2026-09-05,18:10:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.1,Rosario
2026-09-05,18:10:10,Molinos Rí­o De La Plata,256672000,ARIETTA,377.0,Rosario
2026-09-05,18:10:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,108.0,Rosario
2026-09-05,18:10:10,Axion San Lorenzo,538009801,HELIOS,155.7,Rosario
2026-09-05,18:10:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.6,Rosario
2026-09-05,18:10:10,Cargill S.A. Punta Alvear,538011430,SOFIA,111.7,Rosario
2026-09-05,18:10:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.1,Rosario
2026-09-05,18:10:10,Carboclor S.A.,215622000,TAXIDIARA,114.9,DelGuazu
2026-09-05,18:10:10,Siderca S.A.,636019109,JY LAKE,374.9,DelGuazu
2026-09-05,18:10:10,Terminal Zarate S.A.,636025521,ITHACA,133.8,DelGuazu
2026-09-05,18:10:10,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.3,DelGuazu
2026-09-05,18:10:10,R.h.a.s.a. - Pobater,701006513,AMANCAY,159.4,DelGuazu
2026-09-05,18:10:10,Terminal Zarate S.A.,755138000,INCANSABLE,66.8,DelGuazu
2026-09-05,18:10:10,Maripasa S.A.,755201178,NUAR B.,188.2,DelGuazu
2026-09-05,18:10:10,Maripasa S.A.,701006643,DON RAXYZ,213.8,DelGuazu
2026-09-05,18:10:10,Esso S.a.p.a.,701007053,,169.8,Braga
2026-09-05,18:10:10,Maripasa S.A.,755201178,,187.9,Braga
2026-09-05,18:10:10,Puerto Buenos Aires,352004466,ASTURIANO III,338.8,Braga
2026-09-05,18:10:10,Terminal Zarate S.A.,755138000,,67.4,Braga
2026-09-05,18:10:10,Maripasa S.A.,701006643,,213.8,Braga
2026-09-05,18:10:10,Puerto Buenos Aires,755043000,AVA PAYAGUA,202.7,Braga
2026-09-05,18:20:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,186.7,SanLorenzo
2026-09-05,18:20:10,Cofco Internacional Argentina S.A.,563169800,RUBY,149.2,SanLorenzo
2026-09-05,18:20:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.8,SanLorenzo
2026-09-05,18:20:10,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,153.9,SanLorenzo
2026-09-05,18:20:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.6,SanLorenzo
2026-09-05,18:20:10,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,332.1,SanLorenzo
2026-09-05,18:20:10,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,130.6,SanLorenzo
2026-09-05,18:20:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.2,SanLorenzo
2026-09-05,18:20:10,Cofco S.A.,636024698,MC CALYPSO,146.4,SanLorenzo
2026-09-05,18:20:10,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,288.3,SanLorenzo
2026-09-05,18:20:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.2,SanLorenzo
2026-09-05,18:20:10,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,164.5,SanLorenzo
2026-09-05,18:20:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,190.6,SanLorenzo
2026-09-05,18:20:10,Terminal Chacabuco YPF,701001057,VALENTINA H,125.7,SanLorenzo
2026-09-05,18:20:10,Terminal Chacabuco YPF,701001307,MAX DREAM,98.1,SanLorenzo
2026-09-05,18:20:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.2,SanLorenzo
2026-09-05,18:20:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.7,SanLorenzo
2026-09-05,18:20:10,Terminal Chacabuco YPF,701001324,HALCON,117.0,SanLorenzo
2026-09-05,18:20:10,Molinos Rí­o De La Plata,256672000,ARIETTA,379.9,SanLorenzo
2026-09-05,18:20:10,Axion San Lorenzo,538009801,HELIOS,156.4,SanLorenzo
2026-09-05,18:20:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.2,SanLorenzo
2026-09-05,18:20:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,219.6,SanLorenzo
2026-09-05,18:20:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.9,SanLorenzo
2026-09-05,18:20:10,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,85.3,SanLorenzo
2026-09-05,18:20:10,Puerto Diamante,701006803,ANTONIO PUGLIESE,451.9,SanLorenzo
2026-09-05,18:20:10,Cofco S.A.,701006396,VB RECOLETA,221.9,SanLorenzo
2026-09-05,18:20:10,Cargill S.A. Punta Alvear,538011430,SOFIA,110.4,SanLorenzo
2026-09-05,18:20:10,Puerto Villa Constitución Unidad II,701006242,,302.4,Rosario
2026-09-05,18:20:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,186.7,Rosario
2026-09-05,18:20:10,Molinos Rí­o De La Plata,256672000,ARIETTA,373.9,Rosario
2026-09-05,18:20:10,Axion San Lorenzo,538009801,HELIOS,160.4,Rosario
2026-09-05,18:20:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.8,Rosario
2026-09-05,18:20:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.6,Rosario
2026-09-05,18:20:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.2,Rosario
2026-09-05,18:20:10,Cofco S.A.,636024698,,146.4,Rosario
2026-09-05,18:20:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.2,Rosario
2026-09-05,18:20:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,190.6,Rosario
2026-09-05,18:20:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.2,Rosario
2026-09-05,18:20:10,Puerto Villa Constitución Unidad II,701006679,,73.7,Rosario
2026-09-05,18:20:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,216.4,Rosario
2026-09-05,18:20:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.7,Rosario
2026-09-05,18:20:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.2,Rosario
2026-09-05,18:20:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,219.6,Rosario
2026-09-05,18:20:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.9,Rosario
2026-09-05,18:20:10,Cofco S.A.,701006396,VB RECOLETA,221.9,Rosario
2026-09-05,18:20:10,Cargill S.A. Punta Alvear,538011430,SOFIA,110.4,Rosario
2026-09-05,18:20:10,Siderca S.A.,636019109,JY LAKE,374.9,DelGuazu
2026-09-05,18:20:10,Terminal Zarate S.A.,636025521,ITHACA,132.6,DelGuazu
2026-09-05,18:20:10,R.h.a.s.a. - Pobater,701006318,MAMACOTA,158.6,DelGuazu
2026-09-05,18:20:10,Esso S.a.p.a.,701007053,B/T NANY,170.8,DelGuazu
2026-09-05,18:20:10,Maripasa S.A.,755125000,DON ARMANDO H,309.8,DelGuazu
2026-09-05,18:20:10,Terminal Zarate S.A.,755138000,INCANSABLE,67.6,DelGuazu
2026-09-05,18:20:10,Maripasa S.A.,755201178,NUAR B.,188.1,DelGuazu
2026-09-05,18:20:10,Maripasa S.A.,701006643,DON RAXYZ,213.7,DelGuazu
2026-09-05,18:20:10,Carboclor S.A.,215622000,TAXIDIARA,114.4,DelGuazu
2026-09-05,18:20:10,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,448.0,DelGuazu
2026-09-05,18:20:10,Maripasa S.A.,701006643,,213.8,Braga
2026-09-05,18:20:10,Carboclor S.A.,215622000,,115.1,Braga
2026-09-05,18:20:10,Puerto Buenos Aires,352004466,ASTURIANO III,338.9,Braga
2026-09-05,18:20:10,Esso S.a.p.a.,701007053,,170.8,Braga
2026-09-05,18:20:10,Maripasa S.A.,755201178,,187.4,Braga
2026-09-05,18:20:10,Puerto Buenos Aires,755043000,AVA PAYAGUA,203.6,Braga
2026-09-05,18:20:10,Puerto Barranqueras,701006277,,458.4,BellaVista
2026-09-05,18:30:12,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,SanLorenzo
2026-09-05,18:30:12,Vicentin S.A.I.C,357458000,BULK ITALY,200.7,SanLorenzo
2026-09-05,18:30:12,Cofco Internacional Argentina S.A.,563169800,RUBY,148.4,SanLorenzo
2026-09-05,18:30:12,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,150.8,SanLorenzo
2026-09-05,18:30:12,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,133.5,SanLorenzo
2026-09-05,18:30:12,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,341.1,SanLorenzo
2026-09-05,18:30:12,Cofco S.A.,636024698,MC CALYPSO,146.4,SanLorenzo
2026-09-05,18:30:12,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,183.0,SanLorenzo
2026-09-05,18:30:12,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,289.4,SanLorenzo
2026-09-05,18:30:12,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,154.1,SanLorenzo
2026-09-05,18:30:12,Terminal Chacabuco YPF,701001114,IGUAZU,115.1,SanLorenzo
2026-09-05,18:30:12,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,168.7,SanLorenzo
2026-09-05,18:30:12,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,195.9,SanLorenzo
2026-09-05,18:30:12,Terminal Chacabuco YPF,701001307,MAX DREAM,97.7,SanLorenzo
2026-09-05,18:30:12,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,323.1,SanLorenzo
2026-09-05,18:30:12,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,189.3,SanLorenzo
2026-09-05,18:30:12,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,155.1,SanLorenzo
2026-09-05,18:30:12,Molinos Rí­o De La Plata,256672000,ARIETTA,377.5,SanLorenzo
2026-09-05,18:30:12,Terminal Chacabuco YPF,701001324,HALCON,115.8,SanLorenzo
2026-09-05,18:30:12,Axion San Lorenzo,538009801,HELIOS,159.1,SanLorenzo
2026-09-05,18:30:12,Puerto San Lorenzo,563163900,ANNA SCHULTE,106.9,SanLorenzo
2026-09-05,18:30:12,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.4,SanLorenzo
2026-09-05,18:30:12,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.3,SanLorenzo
2026-09-05,18:30:12,Cofco S.A.,701006396,VB RECOLETA,223.6,SanLorenzo
2026-09-05,18:30:12,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,85.6,SanLorenzo
2026-09-05,18:30:12,Puerto Diamante,701006803,ANTONIO PUGLIESE,452.0,SanLorenzo
2026-09-05,18:30:12,Puerto Rosario,701001404,GUAZU PUCU,207.5,SanLorenzo
2026-09-05,18:30:12,Cargill S.A. Punta Alvear,538011430,SOFIA,111.7,SanLorenzo
2026-09-05,18:30:12,Axion San Lorenzo,538009801,HELIOS,158.1,Rosario
2026-09-05,18:30:12,Vicentin S.A.I.C,357458000,BULK ITALY,200.7,Rosario
2026-09-05,18:30:12,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,Rosario
2026-09-05,18:30:12,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,183.0,Rosario
2026-09-05,18:30:12,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,154.1,Rosario
2026-09-05,18:30:12,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,195.9,Rosario
2026-09-05,18:30:12,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,323.1,Rosario
2026-09-05,18:30:12,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,189.3,Rosario
2026-09-05,18:30:12,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,214.9,Rosario
2026-09-05,18:30:12,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,155.1,Rosario
2026-09-05,18:30:12,Molinos Rí­o De La Plata,256672000,ARIETTA,377.5,Rosario
2026-09-05,18:30:12,Puerto San Lorenzo,563163900,ANNA SCHULTE,106.9,Rosario
2026-09-05,18:30:12,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.4,Rosario
2026-09-05,18:30:12,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,102.3,Rosario
2026-09-05,18:30:12,Cofco S.A.,701006396,VB RECOLETA,223.6,Rosario
2026-09-05,18:30:12,Puerto Villa Constitución Unidad II,701006679,,72.9,Rosario
2026-09-05,18:30:12,Puerto Rosario,701001404,GUAZU PUCU,207.5,Rosario
2026-09-05,18:30:12,Cargill S.A. Punta Alvear,538011430,SOFIA,111.7,Rosario
2026-09-05,18:30:12,Carboclor S.A.,215622000,TAXIDIARA,110.7,DelGuazu
2026-09-05,18:30:12,Siderca S.A.,636019109,JY LAKE,373.3,DelGuazu
2026-09-05,18:30:12,Terminal Zarate S.A.,636025521,ITHACA,133.2,DelGuazu
2026-09-05,18:30:12,R.h.a.s.a. - Pobater,701006318,MAMACOTA,158.9,DelGuazu
2026-09-05,18:30:12,Terminal Zarate S.A.,755138000,INCANSABLE,65.4,DelGuazu
2026-09-05,18:30:12,Maripasa S.A.,701006643,DON RAXYZ,213.4,DelGuazu
2026-09-05,18:30:12,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,448.1,DelGuazu
2026-09-05,18:30:12,Maripasa S.A.,755201178,NUAR B.,186.4,DelGuazu
2026-09-05,18:30:12,Esso S.a.p.a.,701137000,,447.8,Braga
2026-09-05,18:30:12,Maripasa S.A.,755201178,,188.0,Braga
2026-09-05,18:30:12,Puerto Buenos Aires,352004466,ASTURIANO III,339.8,Braga
2026-09-05,18:30:12,Maripasa S.A.,701006643,,213.4,Braga
2026-09-05,18:30:12,Terminal Zarate S.A.,755138000,,62.5,Braga
2026-09-05,18:30:12,Esso S.a.p.a.,701007053,,171.1,Braga
2026-09-05,18:30:12,Puerto Buenos Aires,755043000,AVA PAYAGUA,205.4,Braga
2026-09-05,18:30:12,Puerto Dock Sud,701006095,ONA DON VICENTE,150.0,Braga
2026-09-05,18:30:12,Puerto Barranqueras,701006277,,460.3,BellaVista
2026-09-05,18:40:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.1,SanLorenzo
2026-09-05,18:40:10,Cofco Internacional Argentina S.A.,563169800,RUBY,147.0,SanLorenzo
2026-09-05,18:40:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.8,SanLorenzo
2026-09-05,18:40:10,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,155.7,SanLorenzo
2026-09-05,18:40:10,Terminal 6 S.A. Muelle Sur,538004481,AGIA PARASKEVI,129.1,SanLorenzo
2026-09-05,18:40:10,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,333.8,SanLorenzo
2026-09-05,18:40:10,Cofco S.A.,636024698,MC CALYPSO,145.8,SanLorenzo
2026-09-05,18:40:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.8,SanLorenzo
2026-09-05,18:40:10,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,292.5,SanLorenzo
2026-09-05,18:40:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.2,SanLorenzo
2026-09-05,18:40:10,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,165.3,SanLorenzo
2026-09-05,18:40:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,195.5,SanLorenzo
2026-09-05,18:40:10,Terminal Chacabuco YPF,701001307,MAX DREAM,98.9,SanLorenzo
2026-09-05,18:40:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.7,SanLorenzo
2026-09-05,18:40:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.4,SanLorenzo
2026-09-05,18:40:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,,218.1,SanLorenzo
2026-09-05,18:40:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,155.0,SanLorenzo
2026-09-05,18:40:10,Molinos Rí­o De La Plata,256672000,ARIETTA,376.4,SanLorenzo
2026-09-05,18:40:10,Terminal Chacabuco YPF,701001324,HALCON,116.9,SanLorenzo
2026-09-05,18:40:10,Axion San Lorenzo,538009801,HELIOS,159.7,SanLorenzo
2026-09-05,18:40:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.1,SanLorenzo
2026-09-05,18:40:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.1,SanLorenzo
2026-09-05,18:40:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.4,SanLorenzo
2026-09-05,18:40:10,Puerto Diamante,701006803,ANTONIO PUGLIESE,450.9,SanLorenzo
2026-09-05,18:40:10,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,86.2,SanLorenzo
2026-09-05,18:40:10,Cofco S.A.,701006396,VB RECOLETA,223.5,SanLorenzo
2026-09-05,18:40:10,Cargill S.A. Punta Alvear,538011430,SOFIA,109.1,SanLorenzo
2026-09-05,18:40:10,Cofco S.A.,636024698,,145.4,Rosario
2026-09-05,18:40:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.8,Rosario
2026-09-05,18:40:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.1,Rosario
2026-09-05,18:40:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.8,Rosario
2026-09-05,18:40:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.2,Rosario
2026-09-05,18:40:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,195.5,Rosario
2026-09-05,18:40:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.7,Rosario
2026-09-05,18:40:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.4,Rosario
2026-09-05,18:40:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,218.1,Rosario
2026-09-05,18:40:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,155.0,Rosario
2026-09-05,18:40:10,Molinos Rí­o De La Plata,256672000,ARIETTA,376.4,Rosario
2026-09-05,18:40:10,Axion San Lorenzo,538009801,,159.7,Rosario
2026-09-05,18:40:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.1,Rosario
2026-09-05,18:40:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.1,Rosario
2026-09-05,18:40:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.4,Rosario
2026-09-05,18:40:10,Puerto Villa Constitución Unidad II,701006679,,76.8,Rosario
2026-09-05,18:40:10,Cofco S.A.,701006396,VB RECOLETA,223.5,Rosario
2026-09-05,18:40:10,Cargill S.A. Punta Alvear,538011430,SOFIA,109.1,Rosario
2026-09-05,18:40:10,Puerto Rosario,701001404,GUAZU PUCU,207.2,Rosario
2026-09-05,18:40:10,Siderca S.A.,636019109,JY LAKE,378.7,DelGuazu
2026-09-05,18:40:10,Carboclor S.A.,215622000,TAXIDIARA,113.9,DelGuazu
2026-09-05,18:40:10,Terminal Zarate S.A.,636025521,ITHACA,131.6,DelGuazu
2026-09-05,18:40:10,Esso S.a.p.a.,701007053,B/T NANY,170.6,DelGuazu
2026-09-05,18:40:10,Maripasa S.A.,755201178,NUAR B.,188.3,DelGuazu
2026-09-05,18:40:10,Terminal Zarate S.A.,755138000,INCANSABLE,64.2,DelGuazu
2026-09-05,18:40:10,Maripasa S.A.,701006643,DON RAXYZ,213.3,DelGuazu
2026-09-05,18:40:10,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,448.1,DelGuazu
2026-09-05,18:40:10,Carboclor S.A.,215622000,,112.0,Braga
2026-09-05,18:40:10,Puerto Buenos Aires,352004466,ASTURIANO III,339.6,Braga
2026-09-05,18:40:10,Terminal Zarate S.A.,755138000,,65.7,Braga
2026-09-05,18:40:10,Maripasa S.A.,755125000,,312.1,Braga
2026-09-05,18:40:10,Maripasa S.A.,755201178,,186.9,Braga
2026-09-05,18:40:10,Puerto Dock Sud,352287000,ELENA H,189.2,Braga
2026-09-05,18:40:10,Maripasa S.A.,701006643,,213.3,Braga
2026-09-05,18:40:10,Puerto Buenos Aires,755043000,AVA PAYAGUA,206.7,Braga
2026-09-05,18:50:10,Cofco Internacional Argentina S.A.,563169800,RUBY,149.0,SanLorenzo
2026-09-05,18:50:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.1,SanLorenzo
2026-09-05,18:50:10,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,153.8,SanLorenzo
2026-09-05,18:50:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.2,SanLorenzo
2026-09-05,18:50:10,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,337.9,SanLorenzo
2026-09-05,18:50:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.8,SanLorenzo
2026-09-05,18:50:10,Cofco S.A.,636024698,MC CALYPSO,145.4,SanLorenzo
2026-09-05,18:50:10,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,288.3,SanLorenzo
2026-09-05,18:50:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,155.0,SanLorenzo
2026-09-05,18:50:10,Terminal Chacabuco YPF,701001114,IGUAZU,117.7,SanLorenzo
